name,active,method,id,ponumber,serialnumber,usual_id,actual,productid,deliverydate,accountabilitydate,quantity,unicefsection,donor,location
School in a Box,true,create,95200cab-0189-4e59-9895-a0883908604b,1111,,95200cab-0189-4e59-9895-a0883908604b,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-01-15T00:00:00.000+00:00,2026-01-15T00:00:00.000+00:00,46,education,unicef,1018ecef-d001-481b-ac95-bed9a5157da0
School in a Box,true,create,976e0ac4-c4a6-4aa2-964d-3e9087ae3f58,1111,1111,976e0ac4-c4a6-4aa2-964d-3e9087ae3f58,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-04-22T00:00:00.000+00:00,2026-04-22T00:00:00.000+00:00,20,education,unicef,79b34f01-6bde-4995-ab1d-fbd9fed4cd45
School in a Box,true,create,a255b6b5-4295-4ba0-ac29-a1de46a7a7dc,1111,1111,a255b6b5-4295-4ba0-ac29-a1de46a7a7dc,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,9c7ca9c3-1ff7-4348-9760-c4db563c0456
School in a Box,true,create,a654d508-681d-45be-b824-788c61c650a0,11111,,a654d508-681d-45be-b824-788c61c650a0,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2023-01-01T00:00:00.000+00:00,2025-01-01T00:00:00.000+00:00,93,education,,70999acd-cd91-4c90-85a6-daafafd5ecea
School in a Box,true,create,a6b6d2df-0eaf-44a6-aaa2-fb049e924572,1111,1111,a6b6d2df-0eaf-44a6-aaa2-fb049e924572,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,7b34504e-c944-447c-aeb6-f5389533fd53
School in a Box,true,create,aab0877a-97a9-4c25-b28a-51ae7a780ca8,1111,1111,aab0877a-97a9-4c25-b28a-51ae7a780ca8,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2023-07-01T00:00:00.000+00:00,2025-07-01T00:00:00.000+00:00,19,education,unicef,f9e6c749-e179-4b8e-abe2-bd37c78d241b
School in a Box,true,create,abde93a5-be28-41cb-aa79-99a9b65b5951,1111,1111,abde93a5-be28-41cb-aa79-99a9b65b5951,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,44882b3b-3a0c-497c-94d3-7e24604be240
School in a Box,true,create,ac645cfb-7a77-4cd6-8d7e-4047b932e2a0,1111,1111,ac645cfb-7a77-4cd6-8d7e-4047b932e2a0,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,3,education,unicef,2ee90aaf-b671-4353-8fe4-2231b52e7f7c
School in a Box,true,create,b66e5fe7-26e0-422a-b10e-86f438a88e93,1111,1111,b66e5fe7-26e0-422a-b10e-86f438a88e93,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,38d6267d-4e20-4a90-934a-012505427da1
School in a Box,true,create,b97a8f7d-21ae-4f37-98e7-192467e32a15,1111,1111,b97a8f7d-21ae-4f37-98e7-192467e32a15,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2023-07-01T00:00:00.000+00:00,2025-07-01T00:00:00.000+00:00,53,education,unicef,4195739d-f569-48ad-a3e1-15ef381d5f57
School in a Box,true,create,ba623d44-8f7f-433d-a0f0-d9a4f4f8bde4,1111,1111,ba623d44-8f7f-433d-a0f0-d9a4f4f8bde4,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,3,education,unicef,2bcfd68f-26d2-46cb-8aee-dba76f8f1b34
School in a Box,true,create,c2cacefc-7590-43b7-a3df-d4c64cfe883d,1111,1111,c2cacefc-7590-43b7-a3df-d4c64cfe883d,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,3a2949a0-7819-43da-927d-7a27b103671b
School in a Box,true,create,c8c12ae3-5e49-48fc-889e-c2113810b1cc,1111,1111,c8c12ae3-5e49-48fc-889e-c2113810b1cc,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2023-07-01T00:00:00.000+00:00,2025-07-01T00:00:00.000+00:00,167,education,unicef,b497e0d0-8ce8-4f18-8f8f-27ad0ab0001c
School in a Box,true,create,cba22297-6458-4ac3-9e0b-4431568dabe2,1111,1111,cba22297-6458-4ac3-9e0b-4431568dabe2,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,0c5b8930-1365-4d2e-b0cf-ac57f43c8610
School in a Box,true,create,d6ead43e-d2d8-4784-ad70-21e094dca295,1111,1111,d6ead43e-d2d8-4784-ad70-21e094dca295,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,addbc29c-4432-4455-af38-7ace3baabb2d
School in a Box,true,create,dab2e7a2-a412-48ed-8bb7-ccd8fcd98d0a,11111,,dab2e7a2-a412-48ed-8bb7-ccd8fcd98d0a,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2023-01-01T00:00:00.000+00:00,2025-01-01T00:00:00.000+00:00,1,education,,522e7da6-14f4-450b-aa04-2b1d90aef236
School in a Box,true,create,dad8a12e-a1d7-4176-af0b-c4b641bdfc0c,1111,1111,dad8a12e-a1d7-4176-af0b-c4b641bdfc0c,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,e646dc2d-27b2-4e37-85d5-b3fe2e60255a
School in a Box,true,create,db43b065-7ddb-4940-9b17-0af68dfb63dd,1111,1111,db43b065-7ddb-4940-9b17-0af68dfb63dd,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,da90b029-ecdd-4e2b-8da7-b7f87dbc7ddd
School in a Box,true,create,deddfabb-f372-4fa8-a982-e6550f921d77,1111,1111,deddfabb-f372-4fa8-a982-e6550f921d77,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,32b52d52-2548-4784-b1d3-e8650262ff02
School in a Box,true,create,df80ba72-a062-4e08-9c90-19a434e56760,1111,1111,df80ba72-a062-4e08-9c90-19a434e56760,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-04-22T00:00:00.000+00:00,2026-04-22T00:00:00.000+00:00,35,education,unicef,0ba4373c-7ef7-48b7-a2ad-135a8b57ced6
School in a Box,true,create,dfcb0174-df94-459b-952e-05d6a1c92362,1111,1111,dfcb0174-df94-459b-952e-05d6a1c92362,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,3,education,unicef,f4dbe36b-f646-486b-bbd0-b679ec6df537
School in a Box,true,create,e3140dfd-ed4a-4ca5-a6ed-b1b09fc0bb4a,1111,1111,e3140dfd-ed4a-4ca5-a6ed-b1b09fc0bb4a,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,73e1cca1-24f3-4b6b-bb99-8eb35e93641a
School in a Box,true,create,e4d82b9b-a4cb-4688-b68b-bb656564e68a,1111,1111,e4d82b9b-a4cb-4688-b68b-bb656564e68a,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,60ad7f9d-bc02-4615-b4d8-5c9cf967de86
School in a Box,true,create,e8d6c06c-f883-4cc5-97d3-25390852b5ca,1111,1111,e8d6c06c-f883-4cc5-97d3-25390852b5ca,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,fcfb989a-b0df-409f-aa5c-89ebd16e5303
School in a Box,true,create,ea54614c-632f-462f-9691-0858ca485dac,1111,1111,ea54614c-632f-462f-9691-0858ca485dac,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,a746c5e8-3500-43f0-892c-b78fe6da443a
School in a Box,true,create,ebed9327-0b85-478a-b17e-be586d511c7a,1111,1111,ebed9327-0b85-478a-b17e-be586d511c7a,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,ac1196e5-0511-4164-b7ef-ba6d74b9fbc8
School in a Box,true,create,ed0ff6b5-c753-4c7f-85eb-c6ef5b05cd09,1111,1111,ed0ff6b5-c753-4c7f-85eb-c6ef5b05cd09,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,a7347b88-5263-4d5d-a08d-20e6ffff95d0
School in a Box,true,create,eedc1d2f-f3a7-410d-9c1d-3621ca6effae,1111,1111,eedc1d2f-f3a7-410d-9c1d-3621ca6effae,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,8d67c366-8a64-4d27-aa5f-a3c4d0f95470
School in a Box,true,create,f3af64d6-9be1-4d5c-a62b-064fb5787338,1111,1111,f3af64d6-9be1-4d5c-a62b-064fb5787338,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,50c94db2-feb3-455e-9a8e-a985c5d024c4
School in a Box,true,create,f47955f4-9c56-4fe9-ad52-91f1bc1ffd96,1111,1111,f47955f4-9c56-4fe9-ad52-91f1bc1ffd96,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,489d0cd7-96e0-49de-b7d0-336695832d7a
School in a Box,true,create,f65f54e3-3d54-4347-8696-47a54fbbf210,1111,1111,f65f54e3-3d54-4347-8696-47a54fbbf210,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,c4391791-b2ac-4255-bb72-865df60eb91c
School in a Box,true,create,f9a29f28-cb9b-4fee-814b-d91f99e2f1ae,1111,1111,f9a29f28-cb9b-4fee-814b-d91f99e2f1ae,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,1,education,unicef,8aa0af01-0f69-4501-8fbf-3fa7edd01714
School in a Box,true,create,fae5580a-6532-4dc6-b287-1b24a6601373,1111,1111,fae5580a-6532-4dc6-b287-1b24a6601373,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-04-22T00:00:00.000+00:00,2026-04-22T00:00:00.000+00:00,50,education,unicef,79b34f01-6bde-4995-ab1d-fbd9fed4cd45
School in a Box,true,create,fc2673c5-6450-46cd-9cd6-6dd50d60bf61,1111,1111,fc2673c5-6450-46cd-9cd6-6dd50d60bf61,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,8591c220-a9d1-44df-afa0-431d886a3127
School in a Box,true,create,fd60f777-cb55-4f5f-9f35-21c9ce9da0d1,1111,1111,fd60f777-cb55-4f5f-9f35-21c9ce9da0d1,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-04-22T00:00:00.000+00:00,2026-04-22T00:00:00.000+00:00,76,education,unicef,0ba4373c-7ef7-48b7-a2ad-135a8b57ced6
School in a Box,true,create,ff534af5-caaf-4b62-b883-21c6adeb6142,1111,1111,ff534af5-caaf-4b62-b883-21c6adeb6142,false,54267ce6-8d78-4307-b19e-dd92bf235fb6,2024-05-01T00:00:00.000+00:00,2026-05-01T00:00:00.000+00:00,2,education,unicef,bd0a4c78-7f12-4783-a030-9ad5d7037c2a
Vehicule autre,true,create,293476d2-3326-4d08-8a98-86f4b0bd9177,1111,1111,293476d2-3326-4d08-8a98-86f4b0bd9177,false,5d335ecf-8d6c-4841-874c-201184a70cdd,2023-12-30T00:00:00.000+00:00,2028-12-30T00:00:00.000+00:00,2,social_policy,unicef,3fce8a49-ce5b-4917-b242-34f14712a36a
Vehicule autre,true,create,d013dd11-8138-4aad-8ef4-85bfcef10c72,0,S0004209,d013dd11-8138-4aad-8ef4-85bfcef10c72,false,5d335ecf-8d6c-4841-874c-201184a70cdd,2023-08-19T00:00:00.000+00:00,2028-08-19T00:00:00.000+00:00,1,social_policy,unicef,6f7145b5-0391-442d-bd49-8ff4a7f53f89
Balance Mere-Enfant (Electrique),true,create,00750aaf-0f48-4e56-b870-91e35f80a6ad,1111,1111,00750aaf-0f48-4e56-b870-91e35f80a6ad,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,f9cb70ee-0ea9-435f-aea7-e7d6b668998e
Balance Mere-Enfant (Electrique),true,create,0106cfb9-2ff4-4ba7-b9ca-65733549a52e,0,1111,0106cfb9-2ff4-4ba7-b9ca-65733549a52e,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,ecd60633-a0f9-493b-8de4-a3931212984c
Balance Mere-Enfant (Electrique),true,create,01af6829-2a1b-4303-975c-a3d60a967cce,1111,1111,01af6829-2a1b-4303-975c-a3d60a967cce,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,bd8dedb0-a246-4680-917d-d6c2171d853a
Balance Mere-Enfant (Electrique),true,create,027b1aaa-66e6-402a-a475-cd01a5b9616e,1111,1111,027b1aaa-66e6-402a-a475-cd01a5b9616e,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,22cfb8de-c46d-451b-b63f-1abcc256c583
Balance Mere-Enfant (Electrique),true,create,02ca0c24-5209-4ec4-b705-4d7bb22609e0,1111,1111,02ca0c24-5209-4ec4-b705-4d7bb22609e0,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,44521ce5-cafc-4c49-8251-6dc03383ea2a
Balance Mere-Enfant (Electrique),true,create,030ae8aa-ed6e-443b-857a-e5b3408bf4ce,0,1111,030ae8aa-ed6e-443b-857a-e5b3408bf4ce,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,b3ec7725-8779-4c6e-b28a-6ea27e816811
Balance Mere-Enfant (Electrique),true,create,03d9e4a1-2d40-4a60-a651-44a11bcc5996,1111,1111,03d9e4a1-2d40-4a60-a651-44a11bcc5996,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,089124af-0ceb-4ec3-bfcd-d3f570d6a77f
Balance Mere-Enfant (Electrique),true,create,03e1be2d-833d-4c5d-84b0-6d7ae67df4ed,1111,1111,03e1be2d-833d-4c5d-84b0-6d7ae67df4ed,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,70c077e5-f1ee-4d9b-bb3f-2561c75e25d5
Balance Mere-Enfant (Electrique),true,create,046b86d4-1df5-4cd4-923e-8810a2a8e864,1111,1111,046b86d4-1df5-4cd4-923e-8810a2a8e864,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,6a91dba2-45d4-4f12-9082-403977b20d23
Balance Mere-Enfant (Electrique),true,create,04e873da-9fee-4000-a94e-f546f5d4f73c,0,1111,04e873da-9fee-4000-a94e-f546f5d4f73c,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,540b07af-656b-4afb-82e3-77eacf8692d6
Balance Mere-Enfant (Electrique),true,create,05ec8f07-b7bc-4f47-9016-7a4dffb7a297,1111,1111,05ec8f07-b7bc-4f47-9016-7a4dffb7a297,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,f8a33425-c384-40c0-893d-53b3a8a27271
Balance Mere-Enfant (Electrique),true,create,066ac00a-ea3b-4845-b2d4-8861a34c11bf,0,1111,066ac00a-ea3b-4845-b2d4-8861a34c11bf,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,be5bce83-564f-46b8-b3d0-4270848416b9
Balance Mere-Enfant (Electrique),true,create,08d98fa2-7fd8-44b2-b954-23ce7c20afcd,0,1111,08d98fa2-7fd8-44b2-b954-23ce7c20afcd,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,8a96bbd7-96d3-487a-865c-2bf48a6f4e6d
Balance Mere-Enfant (Electrique),true,create,0aea8e81-5d69-47aa-bc79-f89e241dd24d,1111,1111,0aea8e81-5d69-47aa-bc79-f89e241dd24d,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,26b723fb-1799-40c2-9639-f207b7234b98
Balance Mere-Enfant (Electrique),true,create,0b111d71-418c-4fd4-a844-30ee061adb7c,1111,1111,0b111d71-418c-4fd4-a844-30ee061adb7c,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,c21de187-6d73-4b69-90bc-c449fd88bf96
Balance Mere-Enfant (Electrique),true,create,0b1f93d7-c7ff-4c90-9270-2a67d986049f,1111,1111,0b1f93d7-c7ff-4c90-9270-2a67d986049f,false,62c8327f-4940-466b-90e5-cf08165b44cf,2024-03-18T00:00:00.000+00:00,2027-03-18T00:00:00.000+00:00,1,health,unicef,3c069599-f1b7-45fc-8c0e-24ff19a16716
Balance Mere-Enfant (Electrique),true,create,0b3038da-2bd2-4918-8152-24c1a7bb0814,1111,1111,0b3038da-2bd2-4918-8152-24c1a7bb0814,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,95cd4ac7-90f4-4419-9911-aba3aa84d0be
Balance Mere-Enfant (Electrique),true,create,0b34626e-f24c-469d-af73-e3274d83a118,1111,,0b34626e-f24c-469d-af73-e3274d83a118,false,62c8327f-4940-466b-90e5-cf08165b44cf,2024-01-01T00:00:00.000+00:00,2027-01-01T00:00:00.000+00:00,1,health,bmgf,3296e8d0-3f6f-4ff4-bcae-c90074d3dd88
Balance Mere-Enfant (Electrique),true,create,0b7aaffd-532d-4590-8f5e-ae383f4aa8a2,0,1111,0b7aaffd-532d-4590-8f5e-ae383f4aa8a2,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,fa3e2d45-1cbd-46ed-99ed-bd9ae4bdcf35
Balance Mere-Enfant (Electrique),true,create,0b9d0cac-965c-4374-8534-bc712a67f0f3,0,1111,0b9d0cac-965c-4374-8534-bc712a67f0f3,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,e58d0b82-05bc-4d7c-863c-f319f1372ddc
Balance Mere-Enfant (Electrique),true,create,0d68de82-3284-410a-83b8-c5b0069f7d51,1111,1111,0d68de82-3284-410a-83b8-c5b0069f7d51,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,1248b388-111d-4d94-bc7d-f73d3c11563b
Balance Mere-Enfant (Electrique),true,create,0dc78f66-a891-4159-a56c-034c6519959d,0,1111,0dc78f66-a891-4159-a56c-034c6519959d,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,021838e6-3b7b-4bfc-9214-53609a41c8ec
Balance Mere-Enfant (Electrique),true,create,0e8ecbcf-c86a-41e2-b317-fbdeba80ac03,1111,1111,0e8ecbcf-c86a-41e2-b317-fbdeba80ac03,false,62c8327f-4940-466b-90e5-cf08165b44cf,2024-03-18T00:00:00.000+00:00,2027-03-18T00:00:00.000+00:00,1,health,unicef,3c069599-f1b7-45fc-8c0e-24ff19a16716
Balance Mere-Enfant (Electrique),true,create,0f047fa8-cf5d-4ca5-9a28-bc11829e8a64,1111,,0f047fa8-cf5d-4ca5-9a28-bc11829e8a64,false,62c8327f-4940-466b-90e5-cf08165b44cf,2022-09-30T00:00:00.000+00:00,2025-09-30T00:00:00.000+00:00,1,health,natcom_japan,e89075d3-46a3-430e-9325-6fc878cb053b
Balance Mere-Enfant (Electrique),true,create,110d9033-e091-4167-b883-74cec55ae06a,1111,1111,110d9033-e091-4167-b883-74cec55ae06a,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,0effa0ab-c880-4a3c-912e-1df8a7e6dcb9
Balance Mere-Enfant (Electrique),true,create,11282bb8-fbb2-47fe-b5c5-a2476bc204b9,1111,1111,11282bb8-fbb2-47fe-b5c5-a2476bc204b9,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,363011e2-6515-4ebd-9480-5cc8694b9556
Balance Mere-Enfant (Electrique),true,create,115a12ab-aa32-48fe-8ee5-333b7b90c920,1111,1111,115a12ab-aa32-48fe-8ee5-333b7b90c920,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,6ca1055a-7e22-40ef-96a8-166d0e4d3c7f
Balance Mere-Enfant (Electrique),true,create,1362cd2a-fbe1-46f4-9e2c-5d48e57139d5,1111,1111,1362cd2a-fbe1-46f4-9e2c-5d48e57139d5,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,46d11ad3-91e3-4022-ada1-e7022c06417e
Balance Mere-Enfant (Electrique),true,create,136d9eeb-7d75-4d79-9526-275fd0db299b,1111,1111,136d9eeb-7d75-4d79-9526-275fd0db299b,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,37cdb639-bdbd-49ac-8f02-983b673eed41
Balance Mere-Enfant (Electrique),true,create,14150966-16ea-469b-aea5-d22086bc126e,0,1111,14150966-16ea-469b-aea5-d22086bc126e,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,49857713-c280-4794-a454-98f4d717f94f
Balance Mere-Enfant (Electrique),true,create,143f1d56-8e37-4418-a98d-6c62863d0b48,1111,1111,143f1d56-8e37-4418-a98d-6c62863d0b48,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,22cfb8de-c46d-451b-b63f-1abcc256c583
Balance Mere-Enfant (Electrique),true,create,14c593e7-c84e-43b5-a87e-5f20b02c4218,0,1111,14c593e7-c84e-43b5-a87e-5f20b02c4218,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,5c1f6880-2f60-4129-a5bd-cd3a1422bb3a
Balance Mere-Enfant (Electrique),true,create,14c8f96d-9119-46e6-b8da-d36c05cb0b77,1111,1111,14c8f96d-9119-46e6-b8da-d36c05cb0b77,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,f7573816-2154-4582-a02b-9b85756ed57a
Balance Mere-Enfant (Electrique),true,create,14f6d82c-6e5d-492d-b3d6-06caf8e36e7f,0,1111,14f6d82c-6e5d-492d-b3d6-06caf8e36e7f,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,c0302e94-1ade-46e5-a67e-52fbe55f3037
Balance Mere-Enfant (Electrique),true,create,155343c2-09a1-44a8-bd0b-ff9b67858628,0,1111,155343c2-09a1-44a8-bd0b-ff9b67858628,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,d05c4317-3e6c-4c03-aa85-1fcb9bd842fe
Balance Mere-Enfant (Electrique),true,create,160c0a1b-56e6-44a9-877c-6a03d876e0d4,1111,1111,160c0a1b-56e6-44a9-877c-6a03d876e0d4,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,964794f3-4329-40b3-9f9b-ceb505afa6ba
Balance Mere-Enfant (Electrique),true,create,1656ae4d-12f6-48c8-92cb-45d33dbd72f5,0,1111,1656ae4d-12f6-48c8-92cb-45d33dbd72f5,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,46fa4610-ed2f-44ad-b15d-7442afee1308
Balance Mere-Enfant (Electrique),true,create,16ada9c6-2174-4061-8939-77c22df6fcf3,1111,1111,16ada9c6-2174-4061-8939-77c22df6fcf3,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-02-01T00:00:00.000+00:00,2026-02-01T00:00:00.000+00:00,1,health,unicef,0ac0face-709a-44f0-bbcb-d6a1bcee9e53
Balance Mere-Enfant (Electrique),true,create,171b2aac-4ef6-4c60-a779-d325970550a6,0,1111,171b2aac-4ef6-4c60-a779-d325970550a6,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,c074e2f5-5fee-4d60-a983-35dee345d95b
Balance Mere-Enfant (Electrique),true,create,1759d8a9-609f-4d37-9004-6912e90d03fa,0,1111,1759d8a9-609f-4d37-9004-6912e90d03fa,false,62c8327f-4940-466b-90e5-cf08165b44cf,2023-09-04T00:00:00.000+00:00,2026-09-04T00:00:00.000+00:00,1,health,unicef,95f3fb01-8843-4eac-93a2-407afef20c13
